Recording Transcription Identification,Measure Identification,Year,Date,Recording Start Time,Recording Station Identification,Route Name,Route Identification,Station,UTM Zone,UTM Easting,UTM Northing,Observer,Cloud Cover (%),Wind Speed (Beaufort Scale),Temperature (°C),Background Noise Level,Transcriber,American Ornithologists' Union Species Code,Number of Birds Detected From 0 - 3 Minutes,Number of Birds Detected From 3 - 5 Minutes,Number of Birds Detected From 5 - 10 Minutes,Call Detected During Bird Fly Over,Vegetation Community,Observer Comments,Transcriber Comments,Comments
11486,PANP-04-11-2011-1,2011,31/05/2011,7:32,PANP-04-11,Crean Lake Road,4,11,13U,421853,5985166,15,,13,,Light,1,RESQ,0,1,0,FALSE,MW,,,
11487,PANP-04-12-2011-1,2011,31/05/2011,7:57,PANP-04-12,Crean Lake Road,4,12,13U,421452,5985132,15,,13,,Moderate,1,WWCR,0,0,1,FALSE,MW,,,
11488,PANP-04-12-2011-1,2011,31/05/2011,7:57,PANP-04-12,Crean Lake Road,4,12,13U,421452,5985132,15,,13,,Moderate,1,PISI,0,0,1,FALSE,MW,,,
11489,PANP-04-12-2011-1,2011,31/05/2011,7:57,PANP-04-12,Crean Lake Road,4,12,13U,421452,5985132,15,,13,,Moderate,1,TEWA,4,1,0,FALSE,MW,,,
11490,PANP-04-12-2011-1,2011,31/05/2011,7:57,PANP-04-12,Crean Lake Road,4,12,13U,421452,5985132,15,,13,,Moderate,1,CMWA,1,0,0,FALSE,MW,,,
11491,PANP-04-12-2011-1,2011,31/05/2011,7:57,PANP-04-12,Crean Lake Road,4,12,13U,421452,5985132,15,,13,,Moderate,1,BBWA,1,1,0,FALSE,MW,,,
11492,PANP-04-12-2011-1,2011,31/05/2011,7:57,PANP-04-12,Crean Lake Road,4,12,13U,421452,5985132,15,,13,,Moderate,1,SWTH,1,0,0,FALSE,MW,,,
11493,PANP-04-12-2011-1,2011,31/05/2011,7:57,PANP-04-12,Crean Lake Road,4,12,13U,421452,5985132,15,,13,,Moderate,1,GRAJ,1,0,0,FALSE,MW,,,
11494,PANP-04-12-2011-1,2011,31/05/2011,7:57,PANP-04-12,Crean Lake Road,4,12,13U,421452,5985132,15,,13,,Moderate,1,RCKI,0,1,0,FALSE,MW,,,
11495,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,PISI,1,1,0,FALSE,MW,,,
11496,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,EVGR,1,0,0,FALSE,MW,,,
11497,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,BBWA,1,0,1,FALSE,MW,,,
11498,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,TEWA,4,0,0,FALSE,MW,,,
11499,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,MAWA,1,0,1,FALSE,MW,,,
11500,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,WTSP,0,1,1,FALSE,MW,,,
11501,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,CHSP,1,0,0,FALSE,MW,,,
11502,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,SWTH,2,0,0,FALSE,MW,,,
11503,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,AMRO,1,0,0,FALSE,MW,,,
11504,PANP-04-13-2011-1,2011,13/06/2011,5:13,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,15,,13,,Light,1,WIWR,1,0,0,FALSE,MW,,,
11505,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,SOSA,0,1,0,TRUE,MW,,good recording,
11506,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,EVGR,1,0,1,FALSE,MW,,good recording,
11507,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,BHVI,0,1,0,FALSE,MW,,good recording,
11508,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,BBWA,2,0,0,FALSE,MW,,good recording,
11509,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,CMWA,2,0,0,FALSE,MW,,good recording,
11510,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,TEWA,3,1,0,FALSE,MW,,good recording,
11511,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,YRWA,1,0,0,FALSE,MW,,good recording,
11512,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,RCKI,1,0,0,FALSE,MW,,good recording,
11513,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,SWTH,0,1,0,FALSE,MW,,good recording,
11514,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,CORA,0,0,1,FALSE,MW,,good recording,
11515,PANP-04-14-2011-1,2011,14/06/2011,5:42,PANP-04-14,Crean Lake Road,4,14,13U,420756,5985510,15,,13,,None,1,WWCR,0,0,1,FALSE,MW,,good recording,
11516,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,BOGU,2,0,0,TRUE,CS,,good recording,
11517,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,EVGR,0,2,0,FALSE,CS,,good recording,
11518,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,CEDW,0,0,1,FALSE,CS,,good recording,
11519,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,PISI,1,0,0,FALSE,CS,,good recording,
11520,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,BHVI,0,1,0,FALSE,CS,,good recording,
11521,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,BBWA,1,0,1,FALSE,CS,,good recording,
11522,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,TEWA,2,1,0,FALSE,CS,,good recording,
11523,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,CMWA,1,0,0,FALSE,CS,,good recording,
11524,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,CHSP,1,0,0,FALSE,CS,,good recording,
11525,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,WTSP,1,0,1,FALSE,CS,,good recording,
11526,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,SWSP,0,1,0,FALSE,CS,,good recording,
11527,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,SWTH,2,0,0,FALSE,CS,,good recording,
11528,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,ALFL,0,0,1,FALSE,CS,,good recording,
11529,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,RBNU,1,0,0,FALSE,CS,,good recording,
11530,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,MAWA,1,0,0,FALSE,CS,,good recording,
11531,PANP-04-16-2011-1,2011,14/06/2011,6:07,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,15,,13,,None,1,PIWO,0,0,1,FALSE,CS,,good recording,
11532,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,COLO,0,0,1,TRUE,CS,,good TEWA and BOGU recording,
11533,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,WWCR,2,0,0,FALSE,CS,,good TEWA and BOGU recording,
11534,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,PISI,1,0,0,FALSE,CS,,good TEWA and BOGU recording,
11535,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,BBWA,0,0,2,FALSE,CS,,good TEWA and BOGU recording,
11536,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,YRWA,0,0,1,FALSE,CS,,good TEWA and BOGU recording,
11537,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,TEWA,4,0,0,FALSE,CS,,good TEWA and BOGU recording,
11538,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,CHSP,1,0,0,FALSE,CS,,good TEWA and BOGU recording,
11539,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,WTSP,1,0,0,FALSE,CS,,good TEWA and BOGU recording,
11540,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,BOGU,2,2,0,FALSE,CS,,good TEWA and BOGU recording,
11541,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,SPGR,0,0,1,FALSE,CS,,good TEWA and BOGU recording,
11542,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,SWTH,1,0,0,FALSE,CS,,good TEWA and BOGU recording,
11543,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,GRAJ,1,0,0,FALSE,CS,,good TEWA and BOGU recording,
11544,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,COLO,0,0,1,FALSE,CS,,good TEWA and BOGU recording,
11545,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,AMCR,1,0,0,FALSE,CS,,good TEWA and BOGU recording,
11546,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,CORA,0,1,0,FALSE,CS,,good TEWA and BOGU recording,
11547,PANP-04-17-2011-1,2011,23/06/2011,5:00,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,15,,13,,Light,1,PIWO,0,0,1,FALSE,CS,,good TEWA and BOGU recording,
11548,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,PISI,0,0,1,FALSE,CS,,,
11549,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,WWCR,0,1,0,FALSE,CS,,,
11550,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,AMCR,2,0,0,TRUE,CS,,,
11551,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,CORA,0,0,1,FALSE,CS,,,
11552,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,BBWA,2,0,0,FALSE,CS,,,
11553,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,CMWA,1,0,0,FALSE,CS,,,
11554,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,YRWA,1,0,0,FALSE,CS,,,
11555,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,TEWA,3,0,0,FALSE,CS,,,
11556,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,SWTH,1,1,0,FALSE,CS,,,
11557,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,DEJU,0,0,1,FALSE,CS,,,
11558,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,WTSP,1,0,0,FALSE,CS,,,
11559,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,COLO,0,0,1,FALSE,CS,,,
11560,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,NOFL,1,0,0,FALSE,CS,,,
11561,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,CHSP,2,0,0,FALSE,CS,,,
11562,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,SWSP,1,0,0,FALSE,CS,,,
11563,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,COTE,0,0,2,FALSE,CS,,,
11564,PANP-04-18-2011-1,2011,23/06/2011,5:27,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,15,,13,,Light,1,BOGU,2,0,0,FALSE,CS,,,
11947,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,PISI,2,0,0,FALSE,CS,,good TTWO and BOCH,
11948,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,EVGR,2,0,0,FALSE,CS,,good TTWO and BOCH,
11949,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,WWCR,0,0,1,FALSE,CS,,good TTWO and BOCH,
11950,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,TEWA,3,0,0,FALSE,CS,,good TTWO and BOCH,
11951,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,CMWA,1,0,0,FALSE,CS,,good TTWO and BOCH,
11952,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,BBWA,1,0,0,FALSE,CS,,good TTWO and BOCH,
11953,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,BHVI,0,0,1,FALSE,CS,,good TTWO and BOCH,
11954,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,DEJU,0,0,1,FALSE,CS,,good TTWO and BOCH,
11955,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,RBNU,2,0,0,FALSE,CS,,good TTWO and BOCH,
11956,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,SWTH,2,0,0,FALSE,CS,,good TTWO and BOCH,
11957,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,CHSP,1,0,1,FALSE,CS,,good TTWO and BOCH,
11958,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,BOCH,0,2,0,FALSE,CS,,good TTWO and BOCH,
11959,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,WTSP,1,0,0,FALSE,CS,,good TTWO and BOCH,
11960,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,WIWR,0,0,1,FALSE,CS,,good TTWO and BOCH,
11961,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,TTWO,1,0,0,FALSE,CS,,good TTWO and BOCH,
11962,PANP-04-19-2011-1,2011,23/06/2011,5:42,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,15,,13,,Light,1,AMCR,2,0,0,FALSE,CS,,good TTWO and BOCH,
11963,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,YRWA,2,0,0,FALSE,MW,,,
11964,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,CMWA,1,0,0,FALSE,MW,,,
11965,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,BBWA,1,0,0,FALSE,MW,,,
11966,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,TEWA,3,1,0,FALSE,MW,,,
11967,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,WTSP,1,0,0,FALSE,MW,,,
11968,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,SWTH,2,0,0,FALSE,MW,,,
11969,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,COLO,0,1,0,FALSE,MW,,,
11970,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,AMRO,1,0,0,FALSE,MW,,,
11971,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,AMCR,1,0,0,FALSE,MW,,,
11972,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,WWCR,0,0,1,FALSE,MW,,,
11973,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,EVGR,1,0,0,FALSE,MW,,,
11974,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,WIWR,1,0,0,FALSE,MW,,,
11975,PANP-04-21-2011-1,2011,23/06/2011,6:18,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,15,,13,,Light,1,RESQ,0,1,0,FALSE,MW,,,
11565,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,WWCR,1,0,0,FALSE,CS,,"good BBWA, and RBNU",
11566,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,SWTH,0,0,1,FALSE,CS,,"good BBWA, and RBNU",
11567,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,RBNU,1,0,1,FALSE,CS,,"good BBWA, and RBNU",
11568,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,BBWA,2,0,0,FALSE,CS,,"good BBWA, and RBNU",
11569,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,TEWA,2,0,0,FALSE,CS,,"good BBWA, and RBNU",
11570,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,BOCH,0,0,1,FALSE,CS,,"good BBWA, and RBNU",
11571,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,AMRO,1,0,0,FALSE,CS,,"good BBWA, and RBNU",
11572,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,WTSP,1,1,0,FALSE,CS,,"good BBWA, and RBNU",
11573,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,CEDW,1,0,0,FALSE,CS,,"good BBWA, and RBNU",
11574,PANP-04-24-2011-1,2011,23/06/2011,5:13,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,15,,13,,Light,1,EVGR,1,0,0,FALSE,CS,,"good BBWA, and RBNU",
11575,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,EVGR,0,0,2,FALSE,CS,,good WETA recording,
11576,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,BOGU,1,0,0,FALSE,CS,,good WETA recording,
11577,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,BRCR,0,1,0,FALSE,CS,,good WETA recording,
11578,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,WETA,1,0,0,FALSE,CS,,good WETA recording,
11579,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,BBWA,2,0,0,FALSE,CS,,good WETA recording,
11580,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,TEWA,3,0,0,FALSE,CS,,good WETA recording,
11581,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,CMWA,1,0,0,FALSE,CS,,good WETA recording,
11582,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,MOWA,0,0,1,FALSE,CS,,good WETA recording,
11583,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,MAWA,0,0,1,FALSE,CS,,good WETA recording,
11584,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,BHVI,0,1,0,FALSE,CS,,good WETA recording,
11585,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,REVI,1,0,0,FALSE,CS,,good WETA recording,
11586,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,WIWR,1,0,0,FALSE,CS,,good WETA recording,
11587,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,AMRO,1,0,0,FALSE,CS,,good WETA recording,
11588,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,AMCR,1,0,0,FALSE,CS,,good WETA recording,
11589,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,SWTH,1,1,0,FALSE,CS,,good WETA recording,
11590,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,WTSP,2,0,0,FALSE,CS,,good WETA recording,
11591,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,COLO,0,1,0,FALSE,CS,,good WETA recording,
11592,PANP-04-25-2011-1,2011,23/06/2011,6:00,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,15,,13,,Light,1,CHSP,0,0,1,FALSE,CS,,good WETA recording,
11665,PANP-04-26-2011-1,2011,23/06/2011,6:44,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,15,,13,,Light,1,WWCR,1,0,0,FALSE,CS,,,
11666,PANP-04-26-2011-1,2011,23/06/2011,6:44,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,15,,13,,Light,1,CMWA,0,0,1,FALSE,CS,,,
11667,PANP-04-26-2011-1,2011,23/06/2011,6:44,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,15,,13,,Light,1,BBWA,2,0,0,FALSE,CS,,,
